,Real,Pred
1155,17.5,25.693665
1156,17.0,23.202328
1157,17.75,24.122494
1158,20.0,27.664505
1159,30.0,35.131126
1160,38.01,44.27278
1161,36.47,49.31521
1162,25.18,49.184937
1163,20.0,45.430634
1164,17.0,41.431694
1165,14.0,37.936333
1166,8.189999999999998,34.978928
1167,5.020000000000003,33.238403
1168,5.020000000000003,36.358883
1169,15.0,45.931053
1170,23.129999999999995,52.93626
1171,38.33,55.875816
1172,41.2,56.851593
1173,38.01,54.194313
1174,24.689999999999998,47.74781
1175,17.04,41.685776
1176,1.95000000000001,22.124462
1177,1.8999999999999986,17.973377
1178,0.5499999999999972,14.655941
1179,0.4399999999999977,11.955589
1180,0.4399999999999977,10.24567
1181,0.1599999999999966,10.550983
1182,0.1599999999999966,11.582672
1183,0.3199999999999932,13.134495
1184,1.6999999999999957,16.114319
1185,1.95000000000001,18.449356
1186,1.490000000000009,18.68143
1187,0.4399999999999977,18.410042
1188,0.1599999999999966,17.513882
1189,0.1599999999999966,16.327465
1190,0.1599999999999966,14.935993
1191,0.1599999999999966,13.847263
1192,0.1599999999999966,14.524666
1193,0.9999999999999929,20.671665
1194,1.95000000000001,31.52628
1195,5.600000000000001,39.676926
1196,9.32,41.436348
1197,10.0,35.683563
1198,7.280000000000008,28.643013
1199,5.000000000000007,23.17567
1200,3.500000000000007,-1.9978409
1201,1.95000000000001,-4.2792053
1202,1.95000000000001,-5.591522
1203,1.95000000000001,-4.9718857
1204,1.95000000000001,-3.8442993
1205,1.95000000000001,-2.1922073
1206,1.95000000000001,-1.3843384
1207,1.95000000000001,-0.6559372
1208,1.95000000000001,0.3227539
1209,1.95000000000001,1.1055565
1210,3.500000000000007,1.6939354
1211,6.229999999999997,2.7970467
1212,3.500000000000007,3.777546
1213,6.950000000000003,4.6476746
1214,5.54999999999999,5.3962364
1215,2.000000000000007,6.2127075
1216,1.95000000000001,7.0721474
1217,1.95000000000001,8.675285
1218,6.700000000000003,13.3282585
1219,13.399999999999999,20.132
1220,23.9,26.482887
1221,22.32,23.582333
1222,10.0,16.000465
1223,7.190000000000005,10.945744
1224,30.0,8.484493
1225,19.799999999999997,6.7292137
1226,19.32,6.388878
1227,19.799999999999997,6.877537
1228,20.0,7.746887
1229,25.1,8.735088
1230,30.549999999999997,9.174171
1231,39.48,9.584904
1232,52.7,10.450588
1233,55.04,11.01907
1234,39.97,11.201359
1235,35.64,11.007835
1236,35.5,10.715168
1237,35.5,10.233398
1238,32.51,9.606262
1239,32.05,9.5338745
1240,35.13,9.392838
1241,45.03,10.187401
1242,64.01,12.1475525
1243,65.68,14.32019
1244,61.16,16.619816
1245,58.01,15.550041
1246,49.3,13.022457
1247,44.1,11.4157715
1248,41.71,27.708927
1249,40.13,27.241234
1250,39.17,26.956554
1251,37.73,26.446865
1252,37.63,26.301788
1253,39.06,26.890488
1254,43.53,27.615967
1255,56.95,28.754131
1256,59.22,30.028324
1257,56.2,31.311775
1258,49.87,30.498241
1259,41.86,29.006859
1260,39.9,27.960419
1261,38.9,27.439667
1262,39.0,27.110207
1263,34.01,26.79086
1264,33.480000000000004,26.736362
1265,40.0,27.650871
1266,50.0,29.313923
1267,58.03,31.455872
1268,51.35,33.554565
1269,44.49,31.907959
1270,40.1,29.493954
1271,35.22,27.856522
1272,20.689999999999998,44.26844
1273,18.189999999999998,44.090576
1274,18.049999999999997,44.102226
1275,14.0,44.14769
1276,10.649999999999999,44.109627
1277,17.08,44.29679
1278,18.260000000000005,44.702717
1279,31.96,45.481335
1280,45.01,46.428875
1281,35.69,47.019295
1282,30.799999999999997,46.532608
1283,23.64,45.705826
1284,18.189999999999998,45.096027
1285,10.100000000000001,44.793167
1286,3.500000000000007,44.50128
1287,1.95000000000001,44.282047
1288,2.000000000000007,44.185257
1289,15.0,44.430992
1290,34.0,45.198105
1291,51.83,46.57866
1292,51.09,47.91011
1293,43.59,47.001495
1294,43.77,45.37239
1295,36.7,44.41234
1296,35.15,42.087875
1297,35.08,41.71019
1298,33.7,41.25406
1299,33.3,40.86736
1300,35.07,40.943134
1301,38.66,41.950443
1302,43.1,43.202827
1303,54.44,44.71135
1304,53.9,46.44441
1305,49.81,47.630707
1306,42.69,47.349785
1307,41.48,45.886253
1308,40.86,44.29338
1309,40.13,43.30738
1310,42.4,42.713524
1311,46.23,42.46311
1312,51.07,42.883453
1313,55.0,44.0338
1314,60.0,46.14978
1315,65.73,48.12708
1316,56.91,49.014412
1317,53.5,47.433216
1318,48.44,45.186134
1319,43.34,43.75579
1320,45.1,39.14564
1321,41.8,38.183372
1322,34.89999999999999,37.31002
1323,33.95,36.47807
1324,33.9,36.78913
1325,40.1,38.571312
1326,49.0,40.238537
1327,53.0,41.99945
1328,56.87,43.211067
1329,55.51,43.27585
1330,50.6,42.09291
1331,45.56,40.88762
1332,44.1,40.012383
1333,40.19,39.468727
1334,39.0,39.026226
1335,40.14,38.79277
1336,43.16,39.064964
1337,51.33,40.479332
1338,57.91,43.117783
1339,57.53,46.247383
1340,54.94,47.53672
1341,48.65,44.428062
1342,46.28,41.523613
1343,42.71,39.67994
1344,40.0,41.207005
1345,32.989999999999995,39.954273
1346,26.489999999999995,38.75198
1347,25.15,38.224968
1348,25.129999999999995,38.69139
1349,25.049999999999997,40.412926
1350,24.65,42.18383
1351,25.049999999999997,43.68045
1352,25.15,45.16259
1353,27.85,45.89994
1354,29.189999999999998,45.239418
1355,27.85,44.16018
1356,27.85,43.180153
1357,28.909999999999997,42.55391
1358,27.17,41.64765
1359,25.049999999999997,41.829445
1360,24.65,43.410194
1361,25.15,46.61547
1362,29.189999999999998,50.642815
1363,38.0,52.82952
1364,45.41,53.263176
1365,40.0,50.087616
1366,30.010000000000005,46.269665
1367,25.909999999999997,43.448074
1368,14.490000000000002,34.129433
1369,14.409999999999997,31.73706
1370,13.810000000000002,30.450008
1371,13.130000000000003,30.192383
1372,13.149999999999999,30.413517
1373,13.810000000000002,30.993248
1374,14.149999999999999,31.376152
1375,14.409999999999997,31.694359
1376,14.21,32.257572
1377,14.490000000000002,32.68852
1378,14.409999999999997,32.700237
1379,14.149999999999999,32.453693
1380,14.409999999999997,32.062355
1381,15.850000000000001,31.838997
1382,15.850000000000001,31.387459
1383,13.810000000000002,31.405556
1384,12.850000000000001,32.39407
1385,14.0,35.643684
1386,19.0,42.166203
1387,32.9,48.487045
1388,40.73,51.197678
1389,39.17,47.348106
1390,31.310000000000002,41.33248
1391,26.299999999999997,36.78219
1392,35.38,8.764862
1393,32.9,8.054184
1394,27.6,7.7576523
1395,26.6,7.676834
1396,26.739999999999995,8.036491
1397,27.6,9.26775
1398,34.38,9.981579
1399,47.7,10.905037
1400,50.0,12.169762
1401,53.21,12.81535
1402,50.0,12.611103
1403,43.1,11.79657
1404,44.09,10.94302
1405,40.34,10.7528
1406,40.03,10.364368
1407,39.08,10.4672165
1408,39.01,11.858597
1409,41.24,15.008556
1410,50.0,20.958134
1411,64.39,31.681076
1412,57.36,38.843067
1413,50.85,32.985382
1414,48.21,25.397537
1415,44.0,20.038155
1416,44.32,35.314205
1417,43.89,31.934029
1418,43.36,28.351627
1419,42.14,28.011623
1420,42.1,30.872486
1421,47.27,36.983437
1422,55.27,45.492218
1423,60.0,51.156914
1424,60.16,52.69626
1425,58.73,52.008324
1426,53.01,50.155464
1427,48.22,48.294327
1428,47.51,46.135574
1429,46.63,42.39688
1430,46.08,38.08117
1431,46.2,35.79271
1432,52.89,38.07592
1433,56.76,45.12759
1434,58.07,49.696083
1435,78.62,50.73021
1436,63.45,49.949158
1437,59.89,45.286263
1438,56.56,39.74823
1439,52.86,36.34989
1440,51.0,45.29236
1441,44.72,42.83677
1442,43.81,40.91696
1443,43.93,39.45011
1444,43.87,39.12469
1445,49.38,42.3715
1446,58.99,49.29133
1447,67.04,54.20238
1448,66.75,55.641384
1449,58.2,55.301136
1450,53.61,53.652695
1451,51.01,50.92177
1452,49.0,47.506195
1453,46.51,44.69114
1454,44.1,42.81079
1455,44.9,42.950436
1456,46.98,45.914036
1457,56.36,51.135612
1458,61.41,54.628975
1459,70.0,55.919697
1460,62.01,55.748436
1461,58.99,53.962612
1462,53.0,48.681007
1463,52.28,43.525997
1464,52.38,46.341408
1465,46.14,43.789135
1466,44.25,42.00899
1467,43.39,40.392838
1468,43.96,40.047337
1469,46.47,42.026787
1470,55.8,46.472404
1471,62.01,52.75899
1472,65.71,56.971817
1473,64.93,58.558098
1474,60.05,57.513744
1475,56.45,54.532784
1476,55.0,49.73958
1477,53.98,46.42198
1478,53.23,44.427246
1479,53.49,43.9006
1480,53.07,46.448616
1481,56.09,52.368675
1482,62.13,57.804905
1483,66.14,60.249508
1484,62.4,60.997536
1485,62.3,59.419247
1486,57.1,54.55928
1487,53.75,48.90892
1488,48.57,51.05951
1489,44.25,48.433014
1490,42.65,46.82688
1491,42.03,45.767006
1492,43.39,47.406776
1493,46.01,52.853046
1494,55.22,58.638386
1495,62.28,62.804077
1496,67.97,64.72215
1497,63.24,65.01954
1498,56.47,64.15242
1499,53.78,62.34415
1500,51.99,58.329155
1501,48.99,53.31359
1502,48.76,49.644543
1503,44.06,48.104515
1504,48.51,49.83198
1505,52.34,54.48056
1506,57.55,60.205513
1507,65.0,63.39695
1508,59.17,64.51277
1509,55.34,62.322586
1510,53.15,57.64271
1511,48.17,53.06339
1512,48.0,46.577835
1513,42.51,45.209892
1514,41.45,43.872612
1515,40.8,43.256813
1516,40.36,43.616592
1517,40.46,44.98797
1518,41.45,46.64601
1519,44.55,48.017494
1520,48.03,49.05842
1521,45.61,50.12804
1522,41.39,50.428795
1523,39.95,49.872673
1524,39.95,49.032112
1525,39.95,48.378937
1526,40.0,47.725845
1527,39.75,47.38742
1528,40.27,47.633358
1529,48.64,49.112125
1530,56.02,52.01477
1531,58.87,54.72615
1532,54.97,55.862072
1533,52.88,54.613613
1534,49.68,52.426613
1535,46.22,50.191193
1536,45.25,43.899323
1537,43.38,42.29151
1538,43.34,40.638206
1539,43.44,39.546017
1540,42.13,39.3879
1541,43.85,40.566833
1542,45.24,42.35392
1543,44.48,44.15039
1544,46.0,46.109024
1545,47.32,48.222565
1546,45.25,48.72461
1547,45.45,47.644142
1548,45.01,46.30197
1549,45.8,45.84762
1550,43.49,45.587456
1551,40.0,46.204033
1552,42.4,48.96224
1553,47.67,54.42305
1554,55.84,59.323925
1555,60.91,61.45827
1556,56.77,61.822002
1557,54.27,58.918625
1558,53.0,53.17005
1559,48.99,48.02066
1560,47.3,44.149845
1561,45.5,41.43509
1562,44.48,40.37979
1563,43.02,40.85143
1564,45.0,42.940437
1565,50.06,47.751896
1566,42.51,53.287415
1567,58.02,57.470913
1568,59.49,58.890583
1569,61.37,58.51901
1570,59.34,56.74221
1571,57.73,54.836784
1572,56.55,52.84051
1573,55.68,50.152668
1574,54.15,48.105804
1575,55.41,47.54001
1576,58.02,49.60171
1577,57.12,54.46726
1578,57.2,58.506435
1579,61.79,60.041504
1580,66.18,60.242485
1581,59.16,57.911865
1582,56.87,52.936943
1583,54.25,48.1149
1584,53.15,50.125416
1585,46.66,47.584763
1586,43.77,46.25289
1587,43.09,45.57538
1588,43.59,46.813362
1589,48.26,50.88706
1590,52.46,56.392067
1591,59.18,60.596054
1592,63.02,61.707836
1593,63.02,61.302517
1594,62.0,59.77538
1595,59.7,58.460613
1596,57.94,57.28293
1597,56.47,56.411648
1598,56.49,55.912262
1599,56.78,55.55974
1600,56.5,56.773815
1601,59.0,59.64225
1602,63.01,61.146427
1603,75.01,61.36454
1604,70.0,60.969296
1605,61.7,58.73426
1606,58.3,55.056202
1607,56.0,51.525993
1608,55.57,52.670456
1609,53.46,49.36302
1610,50.03,47.206146
1611,49.04,46.23488
1612,49.0,47.066444
1613,53.08,50.567978
1614,58.9,56.458134
1615,69.9,60.337612
1616,68.08,61.48486
1617,62.37,60.736744
1618,59.31,58.02857
1619,55.93,54.360687
1620,54.12,51.05032
1621,51.94,48.904583
1622,51.57,47.47834
1623,48.71,47.093414
1624,49.03,49.227463
1625,54.78,54.858322
1626,58.51,59.630936
1627,61.38,61.317726
1628,62.07,61.25307
1629,59.83,58.258625
1630,53.46,54.00035
1631,50.75,50.67656
1632,40.17,48.970818
1633,37.64,47.56989
1634,32.3,46.260353
1635,27.43,45.670517
1636,16.75,46.02684
1637,20.71,47.689194
1638,32.72,51.104084
1639,47.78,56.31289
1640,53.03,60.214294
1641,52.22,61.434437
1642,45.6,60.017525
1643,42.0,57.44039
1644,41.22,53.962467
1645,38.99,51.20599
1646,36.64,49.3872
1647,33.03999999999999,48.520573
1648,34.09,49.63445
1649,38.97,54.308067
1650,48.33,60.08193
1651,56.59,62.819183
1652,55.01,63.530285
1653,52.03,61.408516
1654,49.57,57.371185
1655,45.4,53.403072
1656,30.989999999999995,46.002953
1657,29.409999999999997,45.1224
1658,28.989999999999995,44.393265
1659,26.0,44.232697
1660,24.870000000000005,44.472057
1661,28.989999999999995,44.93093
1662,43.75,45.739372
1663,52.39,49.094967
1664,57.74,52.43385
1665,52.01,52.70353
1666,45.0,50.87128
1667,36.57,49.02308
1668,34.69,47.544197
1669,30.43,46.55745
1670,29.409999999999997,45.836483
1671,31.82,45.304634
1672,30.989999999999995,45.121628
1673,41.53,45.358574
1674,50.82,46.726776
1675,55.01,49.708233
1676,52.57,52.21879
1677,52.01,50.889595
1678,51.03,48.996876
1679,46.88,47.639183
1680,41.5,42.20163
1681,29.5,41.091747
1682,27.730000000000004,40.203648
1683,26.0,39.59989
1684,27.730000000000004,39.19523
1685,26.92,39.466255
1686,28.049999999999997,40.35473
1687,28.28,41.98668
1688,32.12,44.744415
1689,29.010000000000005,48.509796
1690,26.909999999999997,49.36943
1691,23.0,47.486458
1692,23.4,45.332085
1693,19.9,43.802643
1694,19.4,42.639305
1695,5.409999999999997,42.20137
1696,4.039999999999999,42.61868
1697,16.83,44.387222
1698,32.5,48.971523
1699,45.99,55.892998
1700,43.84,59.434303
1701,43.19,58.083107
1702,33.25,53.42391
1703,31.57,48.67099
1704,24.450000000000003,30.440624
1705,22.200000000000003,27.370861
1706,19.989999999999995,25.155376
1707,17.200000000000003,23.791252
1708,17.04,23.027992
1709,14.79,23.175465
1710,18.33,23.68998
1711,18.0,24.456676
1712,18.0,25.671299
1713,19.909999999999997,26.939442
1714,14.340000000000003,27.74609
1715,14.0,27.657497
1716,14.0,26.897324
1717,10.07,26.003117
1718,9.490000000000002,24.981186
1719,5.000000000000007,24.651348
1720,11.0,25.46959
1721,25.799999999999997,27.67271
1722,42.86,33.570007
1723,56.56,43.907864
1724,55.18,53.098038
1725,49.86,54.84746
1726,46.9,51.33595
1727,44.1,46.244568
1728,46.73,36.626305
1729,41.04,32.36429
1730,37.28,28.364426
1731,35.03,25.996204
1732,33.41,27.012142
1733,40.92,32.74301
1734,50.76,41.302177
1735,54.01,50.007362
1736,54.33,54.58654
1737,52.64,55.740547
1738,51.29,54.183895
1739,50.42,51.480446
1740,48.47,49.218563
1741,46.24,47.231674
1742,43.17,45.661285
1743,40.27,45.950455
1744,43.78,50.656715
1745,48.27,55.600296
1746,50.51,57.544792
1747,57.94,58.10708
1748,59.93,57.666615
1749,55.9,54.08554
1750,50.76,49.01275
1751,48.94,43.059845
1752,43.19,46.411606
1753,39.59,43.76187
1754,28.480000000000004,41.517235
1755,27.379999999999995,40.076447
1756,24.42,39.964615
1757,25.799999999999997,44.325897
1758,27.42,50.49363
1759,41.57,53.18109
1760,44.21,54.12688
1761,39.96,53.134777
1762,37.47,51.092377
1763,35.85,49.34004
1764,32.19,48.470592
1765,30.57,47.788155
1766,28.480000000000004,46.431892
1767,26.760000000000005,45.3976
1768,25.799999999999997,46.88877
1769,26.83,51.475212
1770,28.489999999999995,54.843956
1771,46.9,56.470413
1772,50.76,56.53096
1773,48.34,54.49254
1774,39.96,52.093353
1775,27.93,49.605026
1776,21.6,31.669956
1777,17.090000000000003,28.352894
1778,15.490000000000002,25.599396
1779,15.200000000000003,24.001045
1780,14.350000000000001,24.079308
1781,15.600000000000001,26.149372
1782,20.0,31.506496
1783,24.6,40.304607
1784,28.57,45.57917
1785,23.4,45.958443
1786,20.57,43.717743
1787,15.399999999999999,39.956825
1788,15.049999999999997,35.704525
1789,13.200000000000003,31.746078
1790,10.04,28.84721
1791,8.750000000000007,28.212875
1792,8.430000000000007,29.653008
1793,11.759999999999998,33.333527
1794,15.490000000000002,41.049107
1795,21.0,47.544315
1796,27.0,48.819565
1797,22.299999999999997,45.525223
1798,15.899999999999999,41.17621
1799,15.600000000000001,36.882507
1800,21.53,12.088657
1801,21.89,8.511379
1802,21.89,5.549412
1803,21.89,3.9210358
1804,25.769999999999996,3.866703
1805,24.57,6.1001053
1806,30.0,9.394123
1807,38.01,14.599571
1808,43.28,19.993507
1809,37.03,20.55629
1810,32.2,17.383518
1811,34.92999999999999,13.24118
1812,36.95,9.753754
1813,37.03,6.747074
1814,34.33,4.4883957
1815,29.010000000000005,3.7191658
1816,24.57,3.945362
1817,25.97,5.434368
1818,32.09,9.993584
1819,43.53,19.944416
1820,52.01,29.747993
1821,44.9,30.09357
1822,38.58,26.39993
1823,34.57000000000001,21.566479
1824,30.129999999999995,31.107151
1825,26.82,29.450134
1826,26.75,28.342522
1827,26.75,27.762165
1828,27.739999999999995,28.333332
1829,27.870000000000005,29.7816
1830,26.739999999999995,33.596397
1831,30.65,37.77825
1832,30.760000000000005,38.10344
1833,30.0,36.09522
1834,30.0,33.27436
1835,27.870000000000005,31.068039
1836,26.739999999999995,29.595524
1837,26.739999999999995,28.607094
1838,23.4,27.66127
1839,23.129999999999995,27.340454
1840,21.1,27.75779
1841,23.129999999999995,29.564945
1842,27.870000000000005,33.933525
1843,37.47,37.940723
1844,46.85,39.69436
1845,46.57,38.200546
1846,36.03,35.546104
1847,30.760000000000005,32.84489
1848,24.08,27.7846
1849,20.6,26.602043
1850,20.4,25.562935
1851,19.989999999999995,24.83355
1852,19.9,24.541946
1853,19.980000000000004,25.127605
1854,19.9,26.214191
1855,19.9,27.199154
1856,18.489999999999995,28.15178
1857,18.28,28.614052
1858,16.67,28.320896
1859,13.009999999999998,27.752903
1860,12.439999999999998,27.545963
1861,16.0,27.610615
1862,16.67,27.629025
1863,16.1,28.013416
1864,15.009999999999998,28.734722
1865,18.489999999999995,31.020592
1866,20.700000000000003,34.725304
1867,30.65,36.384064
1868,46.01,36.284447
1869,45.27,34.34619
1870,34.57000000000001,32.322033
1871,29.42,30.711452
1872,34.33,21.139778
1873,26.239999999999995,19.469898
1874,24.43,18.730713
1875,23.989999999999995,18.404408
1876,24.43,18.32029
1877,23.989999999999995,19.081032
1878,26.989999999999995,20.033428
1879,24.010000000000005,20.630234
1880,20.6,21.384953
1881,19.989999999999995,22.048634
1882,19.6,22.020752
1883,19.989999999999995,21.391132
1884,20.6,20.918056
1885,23.4,20.796959
1886,21.200000000000003,20.744263
1887,20.6,20.57322
1888,20.0,21.07684
1889,21.549999999999997,23.314919
1890,38.08,29.17437
1891,53.23,34.171112
1892,59.18,36.353592
1893,54.8,35.541866
1894,55.27,33.120026
1895,50.1,29.596611
1896,49.55,30.97887
1897,48.74,27.471306
1898,47.76,25.532375
1899,47.01,24.886044
1900,47.4,25.065857
1901,50.56,26.324043
1902,55.0,28.547562
1903,56.03,32.246376
1904,57.11,33.641502
1905,54.86,32.702286
1906,54.51,30.52919
1907,54.37,28.052052
1908,54.42,26.058327
1909,54.81,24.419662
1910,52.51,23.253101
1911,51.01,22.604992
1912,54.01,22.686916
1913,57.01,24.182114
1914,60.16,28.82716
1915,74.69,35.08127
1916,75.0,38.841934
1917,65.43,37.78888
1918,60.8,34.05916
1919,56.31,29.804108
1920,60.59,50.05384
1921,56.57,46.28257
1922,55.0,42.88926
1923,55.01,40.170506
1924,56.39,38.537445
1925,58.66,40.150066
1926,65.25,46.205956
1927,74.37,50.25498
1928,75.9,50.858696
1929,69.2,48.495266
1930,63.46,44.516983
1931,60.98,39.635986
1932,60.78,35.804108
1933,60.48,33.379692
1934,57.83,31.699966
1935,57.76,30.596367
1936,60.02,30.167843
1937,64.64,32.15928
1938,71.09,39.240654
1939,83.49,46.284416
1940,76.25,49.36486
1941,72.62,47.56463
1942,66.4,43.821373
1943,64.57,39.113934
1944,63.01,66.613434
1945,62.34,64.47112
1946,61.51,62.45462
1947,61.47,60.187115
1948,61.51,58.124264
1949,61.83,59.432556
1950,64.97,63.562595
1951,74.21,67.56
1952,75.76,68.64415
1953,67.39,66.45962
1954,62.36,62.584244
1955,62.36,57.57599
1956,61.32,52.109688
1957,61.14,46.355156
1958,60.0,41.70935
1959,58.07,38.803017
1960,58.42,37.642746
1961,61.32,39.322323
1962,67.0,46.747444
1963,84.0,55.77847
1964,73.58,60.777054
1965,67.22,57.862694
1966,63.26,50.480667
1967,61.52,43.666862
1968,63.26,63.42283
1969,62.87,60.870354
1970,62.29,58.03112
1971,62.24,55.315147
1972,62.24,54.03926
1973,62.36,56.70647
1974,68.8,62.14975
1975,74.97,66.828865
1976,74.93,67.934814
1977,67.04,67.031006
1978,63.02,65.4605
1979,62.79,64.27403
1980,62.54,63.42389
1981,62.36,62.60412
1982,61.16,61.788765
1983,59.07,60.74473
1984,57.49,60.800545
1985,62.01,64.54352
1986,70.71,68.77667
1987,85.43,70.26348
1988,80.62,70.87677
1989,71.84,69.97251
1990,67.44,67.30718
1991,65.01,65.54845
1992,62.35,66.43287
1993,61.11,65.16606
1994,61.07,64.502235
1995,61.07,63.549496
1996,61.0,62.627888
1997,61.01,62.67214
1998,61.16,64.73928
1999,65.81,69.55615
2000,65.85,71.77423
2001,64.51,70.46446
2002,61.37,68.1081
2003,59.18,66.27327
2004,60.57,64.76358
