,Predicciones,Reales
2021-03-12 04:00:00,35.507200000000026,24.87
2021-03-12 05:00:00,38.15766666666669,28.99
2021-03-12 06:00:00,43.9140666666667,43.75
2021-03-12 07:00:00,50.64126666666671,52.39
2021-03-12 08:00:00,54.81893333333332,57.74
2021-03-12 09:00:00,52.139533333333326,52.01
2021-03-12 10:00:00,49.48100000000004,45.0
2021-03-12 11:00:00,47.55193333333333,36.57
2021-03-12 12:00:00,43.17093333333333,34.69
2021-03-12 13:00:00,39.95866666666667,30.43
2021-03-12 14:00:00,38.75306666666668,29.41
2021-03-12 15:00:00,34.8754,31.82
2021-03-12 16:00:00,38.20100000000001,30.99
2021-03-12 17:00:00,40.4186,41.53
2021-03-12 18:00:00,48.649466666666676,50.82
2021-03-12 19:00:00,59.503533333333316,55.01
2021-03-12 20:00:00,60.20466666666667,52.57
2021-03-12 21:00:00,58.351466666666674,52.01
2021-03-12 22:00:00,54.33586666666668,51.03
2021-03-12 23:00:00,50.44900000000002,46.88
2021-03-13 00:00:00,45.323000000000036,41.5
2021-03-13 01:00:00,38.98413333333331,29.5
2021-03-13 02:00:00,35.64499999999999,27.73
2021-03-13 03:00:00,34.1377333333333,26.0
2021-03-13 04:00:00,34.09139999999995,27.73
2021-03-13 05:00:00,34.48799999999997,26.92
2021-03-13 06:00:00,38.97553333333334,28.05
2021-03-13 07:00:00,40.328133333333376,28.28
2021-03-13 08:00:00,43.66459999999998,32.12
2021-03-13 09:00:00,43.41139999999998,29.01
2021-03-13 10:00:00,39.50439999999998,26.91
2021-03-13 11:00:00,33.14633333333332,23.0
2021-03-13 12:00:00,32.12606666666667,23.4
2021-03-13 13:00:00,31.690933333333312,19.9
2021-03-13 14:00:00,29.782999999999973,19.4
2021-03-13 15:00:00,28.70653333333332,5.41
2021-03-13 16:00:00,28.51939999999998,4.04
2021-03-13 17:00:00,29.487000000000002,16.83
2021-03-13 18:00:00,37.37659999999999,32.5
2021-03-13 19:00:00,48.538866666666664,45.99
2021-03-13 20:00:00,51.263466666666645,43.84
2021-03-13 21:00:00,50.68833333333331,43.19
2021-03-13 22:00:00,47.66213333333332,33.25
2021-03-13 23:00:00,41.35493333333331,31.57
2021-03-14 00:00:00,25.71666666666668,24.45
2021-03-14 01:00:00,19.157333333333344,22.2
2021-03-14 02:00:00,17.212666666666674,19.99
2021-03-14 03:00:00,15.512533333333343,17.2
2021-03-14 04:00:00,15.037600000000003,17.04
2021-03-14 05:00:00,15.366733333333338,14.79
2021-03-14 06:00:00,17.21813333333334,18.33
2021-03-14 07:00:00,18.3,18.0
2021-03-14 08:00:00,15.574133333333332,18.0
2021-03-14 09:00:00,16.877266666666664,19.91
2021-03-14 10:00:00,16.790133333333326,14.34
2021-03-14 11:00:00,14.491600000000005,14.0
2021-03-14 12:00:00,13.98506666666668,14.0
2021-03-14 13:00:00,13.790533333333341,10.07
2021-03-14 14:00:00,13.24620000000001,9.49
2021-03-14 15:00:00,11.77160000000001,5.0
2021-03-14 16:00:00,11.74553333333334,11.0
2021-03-14 17:00:00,15.5204,25.8
2021-03-14 18:00:00,21.140066666666662,42.86
2021-03-14 19:00:00,38.21353333333334,56.56
2021-03-14 20:00:00,45.83026666666666,55.18
2021-03-14 21:00:00,44.380266666666664,49.86
2021-03-14 22:00:00,43.24560000000002,46.9
2021-03-14 23:00:00,30.221799999999973,44.1
2021-03-15 00:00:00,23.898666666666635,46.73
2021-03-15 01:00:00,20.300666666666654,41.04
2021-03-15 02:00:00,17.026133333333334,37.28
2021-03-15 03:00:00,16.393333333333338,35.03
2021-03-15 04:00:00,17.127266666666667,33.41
2021-03-15 05:00:00,20.013266666666667,40.92
2021-03-15 06:00:00,28.965933333333318,50.76
2021-03-15 07:00:00,44.93886666666665,54.01
2021-03-15 08:00:00,46.332666666666654,54.33
2021-03-15 09:00:00,44.473066666666654,52.64
2021-03-15 10:00:00,41.218866666666656,51.29
2021-03-15 11:00:00,35.22873333333332,50.42
2021-03-15 12:00:00,31.99633333333332,48.47
2021-03-15 13:00:00,31.53086666666665,46.24
2021-03-15 14:00:00,29.588666666666654,43.17
2021-03-15 15:00:00,24.082599999999992,40.27
2021-03-15 16:00:00,23.777799999999992,43.78
2021-03-15 17:00:00,30.6107333333333,48.27
2021-03-15 18:00:00,40.46080000000002,50.51
2021-03-15 19:00:00,48.67026666666663,57.94
2021-03-15 20:00:00,51.737466666666656,59.93
2021-03-15 21:00:00,47.701466666666676,55.9
2021-03-15 22:00:00,40.96986666666668,50.76
2021-03-15 23:00:00,23.617199999999983,48.94
2021-03-16 00:00:00,27.664866666666665,43.19
2021-03-16 01:00:00,25.058066666666665,39.59
2021-03-16 02:00:00,22.19720000000001,28.48
2021-03-16 03:00:00,21.25006666666667,27.38
2021-03-16 04:00:00,21.3148,24.42
2021-03-16 05:00:00,24.609133333333343,25.8
2021-03-16 06:00:00,33.15033333333334,27.42
2021-03-16 07:00:00,37.95559999999999,41.57
2021-03-16 08:00:00,43.30106666666666,44.21
2021-03-16 09:00:00,38.00003333333333,39.96
2021-03-16 10:00:00,36.35816666666668,37.47
2021-03-16 11:00:00,34.48666666666667,35.85
2021-03-16 12:00:00,30.624199999999995,32.19
2021-03-16 13:00:00,28.116399999999995,30.57
2021-03-16 14:00:00,25.956133333333334,28.48
2021-03-16 15:00:00,24.64693333333334,26.76
2021-03-16 16:00:00,26.009600000000002,25.8
2021-03-16 17:00:00,27.551666666666673,26.83
2021-03-16 18:00:00,35.738200000000006,28.49
2021-03-16 19:00:00,46.568133333333314,46.9
2021-03-16 20:00:00,49.327999999999996,50.76
2021-03-16 21:00:00,46.0536,48.34
2021-03-16 22:00:00,37.90626666666667,39.96
2021-03-16 23:00:00,31.711266666666656,27.93
2021-03-17 00:00:00,27.570066666666662,21.6
2021-03-17 01:00:00,27.64440000000002,17.09
2021-03-17 02:00:00,21.145266666666668,15.49
2021-03-17 03:00:00,20.680933333333346,15.2
2021-03-17 04:00:00,20.90633333333334,14.35
2021-03-17 05:00:00,22.307866666666676,15.6
2021-03-17 06:00:00,28.150666666666655,20.0
2021-03-17 07:00:00,27.66,24.6
2021-03-17 08:00:00,33.583999999999996,28.57
2021-03-17 09:00:00,26.627066666666675,23.4
2021-03-17 10:00:00,25.138333333333335,20.57
2021-03-17 11:00:00,21.991733333333336,15.4
2021-03-17 12:00:00,21.143200000000004,15.05
2021-03-17 13:00:00,21.010466666666673,13.2
2021-03-17 14:00:00,19.171666666666674,10.04
2021-03-17 15:00:00,17.57700000000001,8.75
2021-03-17 16:00:00,17.76713333333334,8.43
2021-03-17 17:00:00,19.961000000000006,11.76
2021-03-17 18:00:00,22.225066666666667,15.49
2021-03-17 19:00:00,30.062599999999986,21.0
2021-03-17 20:00:00,39.45013333333332,27.0
2021-03-17 21:00:00,36.154333333333334,22.3
2021-03-17 22:00:00,26.402000000000005,15.9
2021-03-17 23:00:00,24.442000000000004,15.6
2021-03-18 00:00:00,9.431600000000005,21.53
2021-03-18 01:00:00,8.867066666666675,21.89
2021-03-18 02:00:00,8.671333333333342,21.89
2021-03-18 03:00:00,8.641600000000006,21.89
2021-03-18 04:00:00,7.781000000000003,25.77
2021-03-18 05:00:00,9.265066666666671,24.57
2021-03-18 06:00:00,18.05179999999999,30.0
2021-03-18 07:00:00,28.372266666666704,38.01
2021-03-18 08:00:00,31.548866666666697,43.28
2021-03-18 09:00:00,23.26453333333334,37.03
2021-03-18 10:00:00,20.987466666666652,32.2
2021-03-18 11:00:00,18.333799999999986,34.93
2021-03-18 12:00:00,18.629533333333328,36.95
2021-03-18 13:00:00,17.94366666666665,37.03
2021-03-18 14:00:00,12.875599999999999,34.33
2021-03-18 15:00:00,9.88133333333334,29.01
2021-03-18 16:00:00,9.159133333333338,24.57
2021-03-18 17:00:00,9.651400000000004,25.97
2021-03-18 18:00:00,18.564999999999984,32.09
2021-03-18 19:00:00,25.94480000000002,43.53
2021-03-18 20:00:00,32.0746666666667,52.01
2021-03-18 21:00:00,30.667800000000025,44.9
2021-03-18 22:00:00,20.804333333333318,38.58
2021-03-18 23:00:00,14.592466666666667,34.57
2021-03-19 00:00:00,13.576466666666663,30.13
2021-03-19 01:00:00,13.778066666666664,26.82
2021-03-19 02:00:00,12.425000000000004,26.75
2021-03-19 03:00:00,13.049533333333338,26.75
2021-03-19 04:00:00,12.515800000000002,27.74
2021-03-19 05:00:00,13.017999999999999,27.87
2021-03-19 06:00:00,17.840666666666653,26.74
2021-03-19 07:00:00,27.092199999999995,30.65
2021-03-19 08:00:00,29.150999999999996,30.76
2021-03-19 09:00:00,22.71139999999999,30.0
2021-03-19 10:00:00,16.17499999999999,30.0
2021-03-19 11:00:00,15.713533333333334,27.87
2021-03-19 12:00:00,16.022066666666664,26.74
2021-03-19 13:00:00,15.774799999999992,26.74
2021-03-19 14:00:00,13.835066666666675,23.4
2021-03-19 15:00:00,11.536533333333344,23.13
2021-03-19 16:00:00,11.207266666666678,21.1
2021-03-19 17:00:00,12.99853333333334,23.13
2021-03-19 18:00:00,15.113933333333332,27.87
2021-03-19 19:00:00,28.898933333333336,37.47
2021-03-19 20:00:00,31.863466666666657,46.85
2021-03-19 21:00:00,32.18673333333332,46.57
2021-03-19 22:00:00,25.726200000000002,36.03
2021-03-19 23:00:00,20.03066666666666,30.76
2021-03-20 00:00:00,20.549066666666658,24.08
2021-03-20 01:00:00,15.395066666666674,20.6
2021-03-20 02:00:00,11.731466666666677,20.4
2021-03-20 03:00:00,10.63960000000001,19.99
2021-03-20 04:00:00,9.503333333333345,19.9
2021-03-20 05:00:00,9.078733333333343,19.98
2021-03-20 06:00:00,9.274800000000011,19.9
2021-03-20 07:00:00,9.665733333333344,19.9
2021-03-20 08:00:00,9.26840000000001,18.49
2021-03-20 09:00:00,9.614333333333345,18.28
2021-03-20 10:00:00,9.003600000000008,16.67
2021-03-20 11:00:00,8.944666666666674,13.01
2021-03-20 12:00:00,9.223666666666672,12.44
2021-03-20 13:00:00,9.779000000000007,16.0
2021-03-20 14:00:00,8.898333333333342,16.67
2021-03-20 15:00:00,8.622200000000005,16.1
2021-03-20 16:00:00,9.486000000000006,15.01
2021-03-20 17:00:00,9.130800000000006,18.49
2021-03-20 18:00:00,16.638933333333327,20.7
2021-03-20 19:00:00,22.765200000000007,30.65
2021-03-20 20:00:00,25.336266666666678,46.01
2021-03-20 21:00:00,26.28553333333334,45.27
2021-03-20 22:00:00,23.08006666666667,34.57
2021-03-20 23:00:00,19.37133333333333,29.42
2021-03-21 00:00:00,21.627333333333322,34.33
2021-03-21 01:00:00,19.649666666666654,26.24
2021-03-21 02:00:00,19.448933333333333,24.43
2021-03-21 03:00:00,18.724466666666665,23.99
2021-03-21 04:00:00,18.390533333333337,24.43
2021-03-21 05:00:00,18.778400000000005,23.99
2021-03-21 06:00:00,19.660666666666668,26.99
2021-03-21 07:00:00,19.666200000000003,24.01
2021-03-21 08:00:00,18.04560000000001,20.6
2021-03-21 09:00:00,17.913800000000005,19.99
2021-03-21 10:00:00,17.31466666666667,19.6
2021-03-21 11:00:00,17.38146666666667,19.99
2021-03-21 12:00:00,16.806133333333342,20.6
2021-03-21 13:00:00,16.43153333333334,23.4
2021-03-21 14:00:00,16.913133333333345,21.2
2021-03-21 15:00:00,13.430333333333346,20.6
2021-03-21 16:00:00,12.861333333333347,20.0
2021-03-21 17:00:00,16.269866666666665,21.55
2021-03-21 18:00:00,21.77933333333333,38.08
2021-03-21 19:00:00,29.969000000000015,53.23
2021-03-21 20:00:00,43.99626666666666,59.18
2021-03-21 21:00:00,42.80453333333332,54.8
2021-03-21 22:00:00,33.03660000000001,55.27
2021-03-21 23:00:00,26.509199999999996,50.1
2021-03-22 00:00:00,30.24086666666667,49.55
2021-03-22 01:00:00,29.227333333333323,48.74
2021-03-22 02:00:00,26.41473333333333,47.76
2021-03-22 03:00:00,26.1834,47.01
2021-03-22 04:00:00,26.143533333333327,47.4
2021-03-22 05:00:00,29.616399999999995,50.56
2021-03-22 06:00:00,34.394933333333334,55.0
2021-03-22 07:00:00,42.753333333333345,56.03
2021-03-22 08:00:00,46.17000000000001,57.11
2021-03-22 09:00:00,43.42113333333334,54.86
2021-03-22 10:00:00,41.99526666666668,54.51
2021-03-22 11:00:00,40.30986666666668,54.37
2021-03-22 12:00:00,39.913133333333356,54.42
2021-03-22 13:00:00,39.082000000000036,54.81
2021-03-22 14:00:00,33.198133333333324,52.51
2021-03-22 15:00:00,31.238866666666667,51.01
2021-03-22 16:00:00,32.02106666666666,54.01
2021-03-22 17:00:00,40.95853333333337,57.01
2021-03-22 18:00:00,45.01613333333338,60.16
2021-03-22 19:00:00,56.27646666666665,74.69
2021-03-22 20:00:00,58.661666666666676,75.0
2021-03-22 21:00:00,57.28286666666669,65.43
2021-03-22 22:00:00,53.92406666666665,60.8
2021-03-22 23:00:00,46.12166666666666,56.31
2021-03-23 00:00:00,46.50146666666669,60.59
2021-03-23 01:00:00,43.2656666666667,56.57
2021-03-23 02:00:00,42.17460000000003,55.0
2021-03-23 03:00:00,42.18826666666669,55.01
2021-03-23 04:00:00,44.084400000000045,56.39
2021-03-23 05:00:00,46.41493333333336,58.66
2021-03-23 06:00:00,52.52506666666665,65.25
2021-03-23 07:00:00,62.50019999999998,74.37
2021-03-23 08:00:00,62.16686666666665,75.9
2021-03-23 09:00:00,61.14376666666667,69.2
2021-03-23 10:00:00,58.818066666666645,63.46
2021-03-23 11:00:00,57.75833333333332,60.98
2021-03-23 12:00:00,53.73213333333331,60.78
2021-03-23 13:00:00,52.24946666666664,60.48
2021-03-23 14:00:00,49.83626666666664,57.83
2021-03-23 15:00:00,46.6068,57.76
2021-03-23 16:00:00,46.90866666666664,60.02
2021-03-23 17:00:00,49.87613333333331,64.64
2021-03-23 18:00:00,59.50253333333332,71.09
2021-03-23 19:00:00,70.55326666666666,83.49
2021-03-23 20:00:00,73.49053333333335,76.25
2021-03-23 21:00:00,64.64273333333333,72.62
2021-03-23 22:00:00,62.908733333333345,66.4
2021-03-23 23:00:00,60.90710000000001,64.57
2021-03-24 00:00:00,64.67759999999998,63.01
2021-03-24 01:00:00,61.71993333333332,62.34
2021-03-24 02:00:00,60.92193333333335,61.51
2021-03-24 03:00:00,60.168666666666674,61.47
2021-03-24 04:00:00,60.61506666666667,61.51
2021-03-24 05:00:00,62.48179999999998,61.83
2021-03-24 06:00:00,67.30013333333332,64.97
2021-03-24 07:00:00,76.77913333333332,74.21
2021-03-24 08:00:00,77.27439999999997,75.76
2021-03-24 09:00:00,67.84580000000001,67.39
2021-03-24 10:00:00,63.809133333333335,62.36
2021-03-24 11:00:00,62.999699999999976,62.36
2021-03-24 12:00:00,61.98263333333334,61.32
2021-03-24 13:00:00,61.23469999999996,61.14
2021-03-24 14:00:00,59.23140000000001,60.0
2021-03-24 15:00:00,57.315666666666694,58.07
2021-03-24 16:00:00,57.55833333333337,58.42
2021-03-24 17:00:00,61.53006666666667,61.32
2021-03-24 18:00:00,69.32179999999997,67.0
2021-03-24 19:00:00,79.58593333333326,84.0
2021-03-24 20:00:00,78.88513333333331,73.58
2021-03-24 21:00:00,76.56553333333328,67.22
2021-03-24 22:00:00,68.67806666666664,63.26
2021-03-24 23:00:00,64.49159999999999,61.52
2021-03-25 00:00:00,63.25953333333343,63.26
2021-03-25 01:00:00,61.47246666666673,62.87
2021-03-25 02:00:00,60.08453333333341,62.29
2021-03-25 03:00:00,59.18793333333338,62.24
2021-03-25 04:00:00,59.32840000000006,62.24
2021-03-25 05:00:00,60.69640000000003,62.36
2021-03-25 06:00:00,63.9281333333334,68.8
2021-03-25 07:00:00,73.59586666666664,74.97
2021-03-25 08:00:00,74.3368,74.93
2021-03-25 09:00:00,64.95060000000004,67.04
2021-03-25 10:00:00,62.74006666666667,63.02
2021-03-25 11:00:00,62.11546666666663,62.79
2021-03-25 12:00:00,61.8444,62.54
2021-03-25 13:00:00,61.30313333333334,62.36
2021-03-25 14:00:00,59.87306666666669,61.16
2021-03-25 15:00:00,58.982133333333365,59.07
2021-03-25 16:00:00,59.86980000000003,57.49
2021-03-25 17:00:00,61.98753333333335,62.01
2021-03-25 18:00:00,64.54466666666673,70.71
2021-03-25 19:00:00,79.64846666666665,85.43
2021-03-25 20:00:00,75.59946666666664,80.62
2021-03-25 21:00:00,68.0178,71.84
2021-03-25 22:00:00,65.62180000000005,67.44
2021-03-25 23:00:00,63.18826666666673,65.01
2021-03-26 00:00:00,63.45266666666677,62.35
2021-03-26 01:00:00,62.889933333333396,61.11
2021-03-26 02:00:00,62.17980000000001,61.07
2021-03-26 03:00:00,60.270666666666656,61.07
2021-03-26 04:00:00,60.69746666666665,61.0
2021-03-26 05:00:00,62.456999999999994,61.01
2021-03-26 06:00:00,66.92226666666669,61.16
2021-03-26 07:00:00,72.54939999999996,65.81
2021-03-26 08:00:00,73.58873333333337,65.85
2021-03-26 09:00:00,66.70200000000006,64.51
2021-03-26 10:00:00,62.53353333333344,61.37
2021-03-26 11:00:00,60.94753333333336,59.18
2021-03-26 12:00:00,59.7872,60.57
2021-03-26 13:00:00,59.35119999999999,60.16
2021-03-26 14:00:00,56.80506666666663,55.03
2021-03-26 15:00:00,52.35506666666666,50.0
2021-03-26 16:00:00,52.775866666666666,47.09
2021-03-26 17:00:00,54.27626666666668,59.0
2021-03-26 18:00:00,60.39199999999998,61.79
2021-03-26 19:00:00,69.5544666666667,69.01
2021-03-26 20:00:00,71.42046666666668,64.3
2021-03-26 21:00:00,66.80353333333338,61.16
2021-03-26 22:00:00,62.46713333333336,59.86
2021-03-26 23:00:00,55.732466666666696,53.99
2021-03-27 00:00:00,31.66046666666667,43.0
2021-03-27 01:00:00,25.613866666666656,38.09
2021-03-27 02:00:00,24.35399999999999,36.0
2021-03-27 03:00:00,24.270733333333318,34.4
2021-03-27 04:00:00,23.976799999999994,31.0
2021-03-27 05:00:00,24.004799999999985,34.21
2021-03-27 06:00:00,24.202333333333318,34.43
2021-03-27 07:00:00,28.933800000000005,31.24
2021-03-27 08:00:00,28.9744,26.5
2021-03-27 09:00:00,28.48619999999999,34.2
2021-03-27 10:00:00,29.90753333333333,29.64
2021-03-27 11:00:00,28.290866666666663,31.0
2021-03-27 12:00:00,26.50273333333332,39.93
2021-03-27 13:00:00,28.18979999999999,34.6
2021-03-27 14:00:00,24.25273333333332,34.7
2021-03-27 15:00:00,26.63173333333332,34.27
2021-03-27 16:00:00,26.351933333333324,34.6
2021-03-27 17:00:00,23.54793333333332,42.4
2021-03-27 18:00:00,32.1996,57.5
2021-03-27 19:00:00,49.49979999999997,66.1
2021-03-27 20:00:00,54.57726666666666,65.0
2021-03-27 21:00:00,53.71979999999999,61.16
2021-03-27 22:00:00,49.08866666666664,58.57
2021-03-27 23:00:00,44.80186666666666,54.0
2021-03-28 00:00:00,41.829933333333315,47.41
2021-03-28 01:00:00,31.065599999999982,38.62
2021-03-28 02:00:00,33.00339999999997,38.62
2021-03-28 03:00:00,33.134533333333316,35.43
2021-03-28 04:00:00,33.08033333333331,35.0
2021-03-28 05:00:00,33.038266666666644,35.07
2021-03-28 06:00:00,33.42646666666664,36.07
2021-03-28 07:00:00,34.64639999999997,39.87
2021-03-28 08:00:00,37.818400000000004,44.44
2021-03-28 09:00:00,37.51660000000001,35.43
2021-03-28 10:00:00,34.809866666666636,34.99
2021-03-28 11:00:00,31.794266666666637,34.43
2021-03-28 12:00:00,22.7433,33.6
2021-03-28 13:00:00,27.44003333333333,33.2
2021-03-28 14:00:00,25.571766666666658,32.0
2021-03-28 15:00:00,23.67363333333332,28.01
2021-03-28 16:00:00,23.429366666666663,19.0
2021-03-28 17:00:00,19.98283333333333,27.0
2021-03-28 18:00:00,27.37466666666667,35.92
2021-03-28 19:00:00,35.85693333333333,50.37
2021-03-28 20:00:00,51.88773333333333,55.4
2021-03-28 21:00:00,53.24626666666667,55.75
2021-03-28 22:00:00,47.61279999999999,53.75
2021-03-28 23:00:00,36.640133333333324,47.07
2021-03-29 00:00:00,34.20726666666665,39.07
2021-03-29 01:00:00,37.20700000000002,35.43
2021-03-29 02:00:00,36.927466666666675,33.18
2021-03-29 03:00:00,40.780466666666705,32.0
2021-03-29 04:00:00,41.06900000000004,31.98
2021-03-29 05:00:00,41.26213333333335,36.4
2021-03-29 06:00:00,43.45220000000003,52.42
2021-03-29 07:00:00,45.311933333333315,57.52
2021-03-29 08:00:00,48.16693333333334,64.02
2021-03-29 09:00:00,54.54146666666663,62.01
2021-03-29 10:00:00,50.40073333333333,60.0
2021-03-29 11:00:00,46.266333333333364,53.11
2021-03-29 12:00:00,43.925733333333376,49.79
2021-03-29 13:00:00,42.67373333333338,37.0
2021-03-29 14:00:00,41.38193333333338,28.55
2021-03-29 15:00:00,40.83740000000004,19.69
2021-03-29 16:00:00,40.725866666666704,22.94
2021-03-29 17:00:00,42.34226666666672,34.73
2021-03-29 18:00:00,41.41360000000004,43.1
2021-03-29 19:00:00,36.20833333333334,56.31
2021-03-29 20:00:00,53.07973333333335,68.15
2021-03-29 21:00:00,52.33820000000003,64.02
2021-03-29 22:00:00,41.23786666666669,59.18
2021-03-29 23:00:00,35.087133333333334,56.0
2021-03-30 00:00:00,32.417266666666656,47.08
2021-03-30 01:00:00,32.20466666666666,46.46
2021-03-30 02:00:00,32.39113333333332,44.65
2021-03-30 03:00:00,32.396066666666655,45.59
2021-03-30 04:00:00,32.477199999999996,46.27
2021-03-30 05:00:00,33.19946666666668,53.22
2021-03-30 06:00:00,44.08473333333334,61.51
2021-03-30 07:00:00,52.96573333333331,65.49
2021-03-30 08:00:00,55.93833333333333,76.73
2021-03-30 09:00:00,56.279900000000005,64.63
2021-03-30 10:00:00,56.83626666666667,56.68
2021-03-30 11:00:00,52.75133333333334,48.95
2021-03-30 12:00:00,50.88966666666672,45.29
2021-03-30 13:00:00,46.57379999999997,42.83
2021-03-30 14:00:00,41.34066666666667,39.89
2021-03-30 15:00:00,35.303866666666664,39.78
2021-03-30 16:00:00,32.318999999999996,41.79
2021-03-30 17:00:00,33.548199999999994,50.07
2021-03-30 18:00:00,33.10553333333335,56.82
2021-03-30 19:00:00,46.931400000000004,59.33
2021-03-30 20:00:00,57.50539999999997,67.93
2021-03-30 21:00:00,57.985499999999995,66.13
2021-03-30 22:00:00,54.55046666666667,60.14
2021-03-30 23:00:00,44.486399999999975,57.53
2021-03-31 00:00:00,42.436466666666654,56.58
2021-03-31 01:00:00,37.70699999999999,50.97
2021-03-31 02:00:00,35.81526666666665,50.0
2021-03-31 03:00:00,35.15619999999999,49.18
2021-03-31 04:00:00,35.144,48.33
2021-03-31 05:00:00,42.7928,53.54
2021-03-31 06:00:00,49.745,61.51
2021-03-31 07:00:00,56.95666666666664,68.47
2021-03-31 08:00:00,59.14006666666669,76.39
2021-03-31 09:00:00,60.272333333333336,65.98
2021-03-31 10:00:00,51.41893333333329,56.81
2021-03-31 11:00:00,43.26513333333334,50.71
2021-03-31 12:00:00,41.80773333333335,49.0
2021-03-31 13:00:00,35.358000000000004,46.66
2021-03-31 14:00:00,34.19853333333332,43.09
2021-03-31 15:00:00,29.985200000000006,43.92
2021-03-31 16:00:00,28.85006666666668,42.2
2021-03-31 17:00:00,29.603266666666666,49.03
2021-03-31 18:00:00,41.44546666666663,55.4
2021-03-31 19:00:00,44.098733333333314,58.98
2021-03-31 20:00:00,51.66413333333329,64.01
2021-03-31 21:00:00,52.89899999999996,66.15
2021-03-31 22:00:00,44.81333333333332,60.98
2021-03-31 23:00:00,41.83453333333331,55.92
2021-04-01 00:00:00,50.90943333333332,54.38
2021-04-01 01:00:00,44.73056666666665,47.82
2021-04-01 02:00:00,39.04099999999998,43.0
2021-04-01 03:00:00,38.488999999999976,42.99
2021-04-01 04:00:00,38.27866666666664,42.88
2021-04-01 05:00:00,42.91656666666665,45.7
2021-04-01 06:00:00,51.7239,49.65
2021-04-01 07:00:00,52.82336666666667,54.86
2021-04-01 08:00:00,59.03810000000003,61.13
2021-04-01 09:00:00,55.239399999999996,61.16
2021-04-01 10:00:00,53.93053333333333,55.0
2021-04-01 11:00:00,50.728066666666656,50.12
2021-04-01 12:00:00,48.306666666666665,47.24
2021-04-01 13:00:00,48.12086666666666,43.23
2021-04-01 14:00:00,46.00706666666666,41.67
2021-04-01 15:00:00,43.59460000000001,40.53
2021-04-01 16:00:00,43.01533333333333,42.99
2021-04-01 17:00:00,45.535399999999974,49.35
2021-04-01 18:00:00,53.165999999999976,57.19
2021-04-01 19:00:00,56.59939999999999,62.26
2021-04-01 20:00:00,65.6947333333333,66.41
2021-04-01 21:00:00,66.11726666666664,66.6
2021-04-01 22:00:00,64.00693333333328,63.51
2021-04-01 23:00:00,62.21946666666667,61.16
2021-04-02 00:00:00,52.4984,58.89
2021-04-02 01:00:00,48.90360000000003,57.97
2021-04-02 02:00:00,43.46593333333333,55.94
2021-04-02 03:00:00,42.997466666666696,54.86
2021-04-02 04:00:00,43.0188666666667,53.2
2021-04-02 05:00:00,46.007800000000024,52.7
2021-04-02 06:00:00,47.308533333333365,53.52
2021-04-02 07:00:00,50.70586666666668,60.24
2021-04-02 08:00:00,51.51566666666667,60.67
2021-04-02 09:00:00,52.61046666666667,56.25
2021-04-02 10:00:00,50.17626666666669,52.97
2021-04-02 11:00:00,47.19313333333334,51.52
2021-04-02 12:00:00,45.19640000000001,46.51
2021-04-02 13:00:00,42.714266666666674,45.1
2021-04-02 14:00:00,40.427599999999984,41.1
2021-04-02 15:00:00,38.50706666666667,38.87
2021-04-02 16:00:00,38.42339999999998,36.35
2021-04-02 17:00:00,36.84133333333334,35.0
2021-04-02 18:00:00,41.32266666666666,42.0
2021-04-02 19:00:00,51.5216,49.72
2021-04-02 20:00:00,55.3172,57.04
2021-04-02 21:00:00,61.17073333333334,59.4
2021-04-02 22:00:00,58.452733333333306,55.79
2021-04-02 23:00:00,51.68873333333334,48.49
2021-04-03 00:00:00,45.96926666666668,45.1
2021-04-03 01:00:00,39.64146666666667,38.61
2021-04-03 02:00:00,38.93306666666668,38.38
2021-04-03 03:00:00,36.448133333333345,37.23
2021-04-03 04:00:00,36.99326666666667,37.1
2021-04-03 05:00:00,36.3745,37.68
2021-04-03 06:00:00,37.231199999999994,40.1
2021-04-03 07:00:00,38.52180000000001,42.01
2021-04-03 08:00:00,37.400933333333334,45.88
2021-04-03 09:00:00,39.097199999999994,47.14
2021-04-03 10:00:00,36.345800000000004,41.08
2021-04-03 11:00:00,34.853699999999996,37.15
2021-04-03 12:00:00,30.001666666666665,33.89
2021-04-03 13:00:00,28.953933333333335,23.7
2021-04-03 14:00:00,27.772799999999993,16.79
2021-04-03 15:00:00,15.1386,9.17
2021-04-03 16:00:00,13.474866666666674,3.0
2021-04-03 17:00:00,12.834133333333341,7.93
2021-04-03 18:00:00,23.15633333333332,22.69
2021-04-03 19:00:00,33.17979999999999,38.48
2021-04-03 20:00:00,39.63006666666667,47.97
2021-04-03 21:00:00,43.274599999999985,53.2
2021-04-03 22:00:00,39.991533333333344,51.48
2021-04-03 23:00:00,35.865733333333345,48.44
2021-04-04 00:00:00,29.59386666666667,35.95
2021-04-04 01:00:00,25.654999999999994,32.05
2021-04-04 02:00:00,21.707733333333323,31.52
2021-04-04 03:00:00,19.730399999999996,31.52
2021-04-04 04:00:00,20.181399999999993,31.3
2021-04-04 05:00:00,22.35906666666666,31.85
2021-04-04 06:00:00,24.418266666666657,35.71
2021-04-04 07:00:00,26.451199999999996,32.0
2021-04-04 08:00:00,29.881133333333327,35.0
2021-04-04 09:00:00,30.165666666666656,35.0
2021-04-04 10:00:00,28.845933333333324,24.61
2021-04-04 11:00:00,28.672133333333324,20.1
2021-04-04 12:00:00,29.30979999999999,20.0
2021-04-04 13:00:00,28.390133333333335,8.0
